species;country;dish;date;germinated;seedling;viable;total
Sanicula europaea;Spain;D;29/05/2017;0;0;25;25
Sanicula europaea;Spain;D;05/06/2017;0;0;25;25
Sanicula europaea;Spain;D;12/06/2017;0;0;25;25
Sanicula europaea;Spain;D;19/06/2017;0;0;25;25
Sanicula europaea;Spain;D;26/06/2017;0;0;25;25
Sanicula europaea;Spain;D;03/07/2017;0;0;25;25
Sanicula europaea;Spain;D;10/07/2017;0;0;25;25
Sanicula europaea;Spain;D;17/07/2017;0;0;25;25
Sanicula europaea;Spain;D;24/07/2017;0;0;25;25
Sanicula europaea;Spain;D;31/07/2017;0;0;25;25
Sanicula europaea;Spain;D;07/08/2017;0;0;25;25
Scrophularia nodosa;Britain;A;29/08/2016;0;0;24;25
Scrophularia nodosa;Britain;A;05/09/2016;0;0;24;25
Scrophularia nodosa;Britain;A;12/09/2016;2;0;24;25
Scrophularia nodosa;Britain;A;19/09/2016;0;1;24;25
Scrophularia nodosa;Britain;A;26/09/2016;0;0;24;25
Scrophularia nodosa;Britain;A;03/10/2016;0;0;24;25
Scrophularia nodosa;Britain;A;10/10/2016;0;0;24;25
Scrophularia nodosa;Britain;A;17/10/2016;0;0;24;25
Scrophularia nodosa;Britain;A;24/10/2016;0;0;24;25
Scrophularia nodosa;Britain;A;31/10/2016;0;0;24;25
Scrophularia nodosa;Britain;A;07/11/2016;0;0;24;25
Scrophularia nodosa;Britain;A;14/11/2016;0;0;24;25
Scrophularia nodosa;Britain;A;21/11/2016;0;0;24;25
Scrophularia nodosa;Britain;A;28/11/2016;0;0;24;25
Scrophularia nodosa;Britain;A;05/12/2016;0;0;24;25
Scrophularia nodosa;Britain;A;12/12/2016;0;0;24;25
Scrophularia nodosa;Britain;A;19/12/2016;0;0;24;25
Scrophularia nodosa;Britain;A;26/12/2016;0;0;24;25
Scrophularia nodosa;Britain;A;02/01/2017;0;0;24;25
Scrophularia nodosa;Britain;A;09/01/2017;0;0;24;25
Scrophularia nodosa;Britain;A;16/01/2017;0;0;24;25
Scrophularia nodosa;Britain;A;23/01/2017;0;0;24;25
Scrophularia nodosa;Britain;A;30/01/2017;0;0;24;25
Scrophularia nodosa;Britain;A;06/02/2017;0;0;24;25
Scrophularia nodosa;Britain;A;13/02/2017;0;0;24;25
Scrophularia nodosa;Britain;A;20/02/2017;0;0;24;25
Scrophularia nodosa;Britain;A;27/02/2017;1;0;24;25
Scrophularia nodosa;Britain;A;06/03/2017;7;1;24;25
Scrophularia nodosa;Britain;A;13/03/2017;6;0;24;25
Scrophularia nodosa;Britain;A;20/03/2017;0;4;24;25
Scrophularia nodosa;Britain;A;27/03/2017;1;3;24;25
Scrophularia nodosa;Britain;A;03/04/2017;1;5;24;25
Scrophularia nodosa;Britain;A;10/04/2017;1;1;24;25
Scrophularia nodosa;Britain;A;17/04/2017;0;2;24;25
Scrophularia nodosa;Britain;A;24/04/2017;0;0;24;25
Scrophularia nodosa;Britain;A;01/05/2017;0;0;24;25
Scrophularia nodosa;Britain;A;08/05/2017;0;0;24;25
Scrophularia nodosa;Britain;A;15/05/2017;0;0;24;25
Scrophularia nodosa;Britain;A;22/05/2017;0;0;24;25
Scrophularia nodosa;Britain;A;29/05/2017;0;0;24;25
Scrophularia nodosa;Britain;A;05/06/2017;0;0;24;25
Scrophularia nodosa;Britain;A;12/06/2017;0;0;24;25
Scrophularia nodosa;Britain;A;19/06/2017;0;0;24;25
Scrophularia nodosa;Britain;A;26/06/2017;0;0;24;25
Scrophularia nodosa;Britain;A;03/07/2017;0;0;24;25
Scrophularia nodosa;Britain;A;10/07/2017;0;0;24;25
Scrophularia nodosa;Britain;A;17/07/2017;0;0;24;25
Scrophularia nodosa;Britain;A;24/07/2017;0;0;24;25
Scrophularia nodosa;Britain;A;31/07/2017;0;0;24;25
Scrophularia nodosa;Britain;B;29/08/2016;0;0;21;25
Scrophularia nodosa;Britain;B;05/09/2016;0;0;21;25
Scrophularia nodosa;Britain;B;12/09/2016;1;0;21;25
Scrophularia nodosa;Britain;B;19/09/2016;1;2;21;25
Scrophularia nodosa;Britain;B;26/09/2016;0;0;21;25
Scrophularia nodosa;Britain;B;03/10/2016;0;0;21;25
Scrophularia nodosa;Britain;B;10/10/2016;0;0;21;25
Scrophularia nodosa;Britain;B;17/10/2016;0;0;21;25
Scrophularia nodosa;Britain;B;24/10/2016;0;0;21;25
Scrophularia nodosa;Britain;B;31/10/2016;0;0;21;25
Scrophularia nodosa;Britain;B;07/11/2016;0;0;21;25
Scrophularia nodosa;Britain;B;14/11/2016;0;0;21;25
Scrophularia nodosa;Britain;B;21/11/2016;0;0;21;25
Scrophularia nodosa;Britain;B;28/11/2016;0;0;21;25
Scrophularia nodosa;Britain;B;05/12/2016;0;0;21;25
Scrophularia nodosa;Britain;B;12/12/2016;0;0;21;25
Scrophularia nodosa;Britain;B;19/12/2016;0;0;21;25
Scrophularia nodosa;Britain;B;26/12/2016;0;0;21;25
Scrophularia nodosa;Britain;B;02/01/2017;0;0;21;25
Scrophularia nodosa;Britain;B;09/01/2017;0;0;21;25
Scrophularia nodosa;Britain;B;16/01/2017;0;0;21;25
Scrophularia nodosa;Britain;B;23/01/2017;0;0;21;25
Scrophularia nodosa;Britain;B;30/01/2017;0;0;21;25
Scrophularia nodosa;Britain;B;06/02/2017;0;0;21;25
Scrophularia nodosa;Britain;B;13/02/2017;0;0;21;25
Scrophularia nodosa;Britain;B;20/02/2017;0;0;21;25
Scrophularia nodosa;Britain;B;27/02/2017;2;0;21;25
Scrophularia nodosa;Britain;B;06/03/2017;3;0;21;25
Scrophularia nodosa;Britain;B;13/03/2017;1;1;21;25
Scrophularia nodosa;Britain;B;20/03/2017;0;2;21;25
Scrophularia nodosa;Britain;B;27/03/2017;0;2;21;25
Scrophularia nodosa;Britain;B;03/04/2017;1;0;21;25
Scrophularia nodosa;Britain;B;10/04/2017;0;0;21;25
Scrophularia nodosa;Britain;B;17/04/2017;0;1;21;25
Scrophularia nodosa;Britain;B;24/04/2017;1;0;21;25
Scrophularia nodosa;Britain;B;01/05/2017;0;1;21;25
Scrophularia nodosa;Britain;B;08/05/2017;2;0;21;25
Scrophularia nodosa;Britain;B;15/05/2017;0;2;21;25
Scrophularia nodosa;Britain;B;22/05/2017;0;0;21;25
Scrophularia nodosa;Britain;B;29/05/2017;0;0;21;25
Scrophularia nodosa;Britain;B;05/06/2017;0;0;21;25
Scrophularia nodosa;Britain;B;12/06/2017;0;0;21;25
Scrophularia nodosa;Britain;B;19/06/2017;0;0;21;25
Scrophularia nodosa;Britain;B;26/06/2017;0;0;21;25
Scrophularia nodosa;Britain;B;03/07/2017;0;0;21;25
Scrophularia nodosa;Britain;B;10/07/2017;0;0;21;25
Scrophularia nodosa;Britain;B;17/07/2017;0;0;21;25
Scrophularia nodosa;Britain;B;24/07/2017;0;0;21;25
Scrophularia nodosa;Britain;B;31/07/2017;0;0;21;25
Scrophularia nodosa;Britain;C;29/08/2016;0;0;18;25
Scrophularia nodosa;Britain;C;05/09/2016;0;0;18;25
Scrophularia nodosa;Britain;C;12/09/2016;0;0;18;25
Scrophularia nodosa;Britain;C;19/09/2016;0;0;18;25
Scrophularia nodosa;Britain;C;26/09/2016;0;0;18;25
Scrophularia nodosa;Britain;C;03/10/2016;0;0;18;25
Scrophularia nodosa;Britain;C;10/10/2016;0;0;18;25
Scrophularia nodosa;Britain;C;17/10/2016;0;0;18;25
Scrophularia nodosa;Britain;C;24/10/2016;0;0;18;25
Scrophularia nodosa;Britain;C;31/10/2016;0;0;18;25
Scrophularia nodosa;Britain;C;07/11/2016;0;0;18;25
Scrophularia nodosa;Britain;C;14/11/2016;0;0;18;25
Scrophularia nodosa;Britain;C;21/11/2016;0;0;18;25
Scrophularia nodosa;Britain;C;28/11/2016;0;0;18;25
Scrophularia nodosa;Britain;C;05/12/2016;0;0;18;25
Scrophularia nodosa;Britain;C;12/12/2016;0;0;18;25
Scrophularia nodosa;Britain;C;19/12/2016;0;0;18;25
Scrophularia nodosa;Britain;C;26/12/2016;0;0;18;25
Scrophularia nodosa;Britain;C;02/01/2017;0;0;18;25
Scrophularia nodosa;Britain;C;09/01/2017;0;0;18;25
Scrophularia nodosa;Britain;C;16/01/2017;0;0;18;25
Scrophularia nodosa;Britain;C;23/01/2017;0;0;18;25
Scrophularia nodosa;Britain;C;30/01/2017;0;0;18;25
Scrophularia nodosa;Britain;C;06/02/2017;0;0;18;25
Scrophularia nodosa;Britain;C;13/02/2017;0;0;18;25
Scrophularia nodosa;Britain;C;20/02/2017;0;0;18;25
Scrophularia nodosa;Britain;C;27/02/2017;2;0;18;25
Scrophularia nodosa;Britain;C;06/03/2017;9;0;18;25
Scrophularia nodosa;Britain;C;13/03/2017;1;2;18;25
Scrophularia nodosa;Britain;C;20/03/2017;0;6;18;25
Scrophularia nodosa;Britain;C;27/03/2017;0;4;18;25
Scrophularia nodosa;Britain;C;03/04/2017;0;0;18;25
Scrophularia nodosa;Britain;C;10/04/2017;0;0;18;25
Scrophularia nodosa;Britain;C;17/04/2017;0;0;18;25
Scrophularia nodosa;Britain;C;24/04/2017;0;0;18;25
Scrophularia nodosa;Britain;C;01/05/2017;0;0;18;25
Scrophularia nodosa;Britain;C;08/05/2017;0;0;18;25
Scrophularia nodosa;Britain;C;15/05/2017;0;0;18;25
Scrophularia nodosa;Britain;C;22/05/2017;0;0;18;25
Scrophularia nodosa;Britain;C;29/05/2017;0;0;18;25
Scrophularia nodosa;Britain;C;05/06/2017;0;0;18;25
Scrophularia nodosa;Britain;C;12/06/2017;0;0;18;25
Scrophularia nodosa;Britain;C;19/06/2017;0;0;18;25
Scrophularia nodosa;Britain;C;26/06/2017;0;0;18;25
Scrophularia nodosa;Britain;C;03/07/2017;0;0;18;25
Scrophularia nodosa;Britain;C;10/07/2017;0;0;18;25
Scrophularia nodosa;Britain;C;17/07/2017;0;0;18;25
Scrophularia nodosa;Britain;C;24/07/2017;0;0;18;25
Scrophularia nodosa;Britain;C;31/07/2017;0;0;18;25
Scrophularia nodosa;Britain;D;29/08/2016;0;0;22;25
Scrophularia nodosa;Britain;D;05/09/2016;0;0;22;25
Scrophularia nodosa;Britain;D;12/09/2016;0;0;22;25
Scrophularia nodosa;Britain;D;19/09/2016;0;0;22;25
Scrophularia nodosa;Britain;D;26/09/2016;0;0;22;25
Scrophularia nodosa;Britain;D;03/10/2016;0;0;22;25
Scrophularia nodosa;Britain;D;10/10/2016;0;0;22;25
Scrophularia nodosa;Britain;D;17/10/2016;0;0;22;25
Scrophularia nodosa;Britain;D;24/10/2016;0;0;22;25
Scrophularia nodosa;Britain;D;31/10/2016;0;0;22;25
Scrophularia nodosa;Britain;D;07/11/2016;0;0;22;25
Scrophularia nodosa;Britain;D;14/11/2016;0;0;22;25
Scrophularia nodosa;Britain;D;21/11/2016;0;0;22;25
Scrophularia nodosa;Britain;D;28/11/2016;0;0;22;25
Scrophularia nodosa;Britain;D;05/12/2016;0;0;22;25
Scrophularia nodosa;Britain;D;12/12/2016;0;0;22;25
Scrophularia nodosa;Britain;D;19/12/2016;0;0;22;25
Scrophularia nodosa;Britain;D;26/12/2016;0;0;22;25
Scrophularia nodosa;Britain;D;02/01/2017;0;0;22;25
Scrophularia nodosa;Britain;D;09/01/2017;0;0;22;25
Scrophularia nodosa;Britain;D;16/01/2017;0;0;22;25
Scrophularia nodosa;Britain;D;23/01/2017;0;0;22;25
Scrophularia nodosa;Britain;D;30/01/2017;0;0;22;25
Scrophularia nodosa;Britain;D;06/02/2017;0;0;22;25
Scrophularia nodosa;Britain;D;13/02/2017;0;0;22;25
Scrophularia nodosa;Britain;D;20/02/2017;0;0;22;25
Scrophularia nodosa;Britain;D;27/02/2017;1;0;22;25
Scrophularia nodosa;Britain;D;06/03/2017;3;0;22;25
Scrophularia nodosa;Britain;D;13/03/2017;7;0;22;25
Scrophularia nodosa;Britain;D;20/03/2017;0;2;22;25
Scrophularia nodosa;Britain;D;27/03/2017;1;5;22;25
Scrophularia nodosa;Britain;D;03/04/2017;2;1;22;25
Scrophularia nodosa;Britain;D;10/04/2017;0;1;22;25
Scrophularia nodosa;Britain;D;17/04/2017;1;0;22;25
Scrophularia nodosa;Britain;D;24/04/2017;3;1;22;25
Scrophularia nodosa;Britain;D;01/05/2017;0;3;22;25
Scrophularia nodosa;Britain;D;08/05/2017;0;0;22;25
Scrophularia nodosa;Britain;D;15/05/2017;0;0;22;25
Scrophularia nodosa;Britain;D;22/05/2017;0;0;22;25
Scrophularia nodosa;Britain;D;29/05/2017;0;0;22;25
Scrophularia nodosa;Britain;D;05/06/2017;0;0;22;25
Scrophularia nodosa;Britain;D;12/06/2017;0;0;22;25
Scrophularia nodosa;Britain;D;19/06/2017;0;0;22;25
Scrophularia nodosa;Britain;D;26/06/2017;0;0;22;25
Scrophularia nodosa;Britain;D;03/07/2017;0;0;22;25
Scrophularia nodosa;Britain;D;10/07/2017;0;0;22;25
Scrophularia nodosa;Britain;D;17/07/2017;0;0;22;25
Scrophularia nodosa;Britain;D;24/07/2017;0;0;22;25
Scrophularia nodosa;Britain;D;31/07/2017;0;0;22;25
Silene dioica;Britain;A;29/08/2016;0;0;23;25
Silene dioica;Britain;A;05/09/2016;2;0;23;25
Silene dioica;Britain;A;12/09/2016;7;0;23;25
Silene dioica;Britain;A;19/09/2016;2;5;23;25
Silene dioica;Britain;A;26/09/2016;0;1;23;25
Silene dioica;Britain;A;03/10/2016;0;0;23;25
Silene dioica;Britain;A;10/10/2016;1;0;23;25
Silene dioica;Britain;A;17/10/2016;0;0;23;25
Silene dioica;Britain;A;24/10/2016;0;0;23;25
Silene dioica;Britain;A;31/10/2016;0;0;23;25
Silene dioica;Britain;A;07/11/2016;0;0;23;25
Silene dioica;Britain;A;14/11/2016;0;0;23;25
Silene dioica;Britain;A;21/11/2016;0;0;23;25
Silene dioica;Britain;A;28/11/2016;0;0;23;25
Silene dioica;Britain;A;05/12/2016;0;0;23;25
Silene dioica;Britain;A;12/12/2016;0;0;23;25
Silene dioica;Britain;A;19/12/2016;0;0;23;25
Silene dioica;Britain;A;26/12/2016;0;0;23;25
Silene dioica;Britain;A;02/01/2017;0;0;23;25
Silene dioica;Britain;A;09/01/2017;0;0;23;25
Silene dioica;Britain;A;16/01/2017;1;0;23;25
Silene dioica;Britain;A;23/01/2017;1;0;23;25
Silene dioica;Britain;A;30/01/2017;0;0;23;25
Silene dioica;Britain;A;06/02/2017;1;0;23;25
Silene dioica;Britain;A;13/02/2017;0;0;23;25
Silene dioica;Britain;A;20/02/2017;2;1;23;25
Silene dioica;Britain;A;27/02/2017;2;2;23;25
Silene dioica;Britain;A;06/03/2017;2;0;23;25
Silene dioica;Britain;A;13/03/2017;1;0;23;25
Silene dioica;Britain;A;20/03/2017;0;0;23;25
Silene dioica;Britain;A;27/03/2017;0;0;23;25
Silene dioica;Britain;A;03/04/2017;0;0;23;25
Silene dioica;Britain;A;10/04/2017;0;0;23;25
Silene dioica;Britain;A;17/04/2017;0;0;23;25
Silene dioica;Britain;A;24/04/2017;0;0;23;25
Silene dioica;Britain;A;01/05/2017;0;0;23;25
Silene dioica;Britain;A;08/05/2017;0;0;23;25
Silene dioica;Britain;A;15/05/2017;0;0;23;25
Silene dioica;Britain;A;22/05/2017;0;0;23;25
Silene dioica;Britain;A;29/05/2017;0;0;23;25
Silene dioica;Britain;A;05/06/2017;0;0;23;25
Silene dioica;Britain;A;12/06/2017;0;0;23;25
Silene dioica;Britain;A;19/06/2017;0;0;23;25
Silene dioica;Britain;A;26/06/2017;0;0;23;25
Silene dioica;Britain;B;29/08/2016;0;0;24;25
Silene dioica;Britain;B;05/09/2016;6;0;24;25
Silene dioica;Britain;B;12/09/2016;9;0;24;25
Silene dioica;Britain;B;19/09/2016;3;8;24;25
Silene dioica;Britain;B;26/09/2016;0;7;24;25
Silene dioica;Britain;B;03/10/2016;0;0;24;25
Silene dioica;Britain;B;10/10/2016;0;0;24;25
Silene dioica;Britain;B;17/10/2016;0;0;24;25
Silene dioica;Britain;B;24/10/2016;0;0;24;25
Silene dioica;Britain;B;31/10/2016;0;0;24;25
Silene dioica;Britain;B;07/11/2016;0;0;24;25
Silene dioica;Britain;B;14/11/2016;0;0;24;25
Silene dioica;Britain;B;21/11/2016;0;0;24;25
Silene dioica;Britain;B;28/11/2016;0;0;24;25
Silene dioica;Britain;B;05/12/2016;0;0;24;25
Silene dioica;Britain;B;12/12/2016;0;0;24;25
Silene dioica;Britain;B;19/12/2016;0;0;24;25
Silene dioica;Britain;B;26/12/2016;0;0;24;25
Silene dioica;Britain;B;02/01/2017;0;0;24;25
Silene dioica;Britain;B;09/01/2017;0;0;24;25
Silene dioica;Britain;B;16/01/2017;0;0;24;25
Silene dioica;Britain;B;23/01/2017;0;0;24;25
Silene dioica;Britain;B;30/01/2017;0;0;24;25
Silene dioica;Britain;B;06/02/2017;1;0;24;25
Silene dioica;Britain;B;13/02/2017;0;0;24;25
Silene dioica;Britain;B;20/02/2017;1;0;24;25
Silene dioica;Britain;B;27/02/2017;0;2;24;25
Silene dioica;Britain;B;06/03/2017;0;0;24;25
Silene dioica;Britain;B;13/03/2017;1;0;24;25
Silene dioica;Britain;B;20/03/2017;0;0;24;25
Silene dioica;Britain;B;27/03/2017;0;0;24;25
Silene dioica;Britain;B;03/04/2017;0;0;24;25
Silene dioica;Britain;B;10/04/2017;0;0;24;25
Silene dioica;Britain;B;17/04/2017;0;0;24;25
Silene dioica;Britain;B;24/04/2017;0;0;24;25
Silene dioica;Britain;B;01/05/2017;0;0;24;25
Silene dioica;Britain;B;08/05/2017;0;0;24;25
Silene dioica;Britain;B;15/05/2017;0;1;24;25
Silene dioica;Britain;B;22/05/2017;0;0;24;25
Silene dioica;Britain;B;29/05/2017;0;0;24;25
Silene dioica;Britain;B;05/06/2017;0;0;24;25
Silene dioica;Britain;B;12/06/2017;0;0;24;25
Silene dioica;Britain;B;19/06/2017;0;0;24;25
Silene dioica;Britain;B;26/06/2017;0;0;24;25
Silene dioica;Britain;C;29/08/2016;0;0;24;25
Silene dioica;Britain;C;05/09/2016;4;0;24;25
Silene dioica;Britain;C;12/09/2016;7;0;24;25
Silene dioica;Britain;C;19/09/2016;1;4;24;25
Silene dioica;Britain;C;26/09/2016;1;3;24;25
Silene dioica;Britain;C;03/10/2016;2;2;24;25
Silene dioica;Britain;C;10/10/2016;1;1;24;25
Silene dioica;Britain;C;17/10/2016;0;0;24;25
Silene dioica;Britain;C;24/10/2016;0;0;24;25
Silene dioica;Britain;C;31/10/2016;0;0;24;25
Silene dioica;Britain;C;07/11/2016;0;0;24;25
Silene dioica;Britain;C;14/11/2016;0;0;24;25
Silene dioica;Britain;C;21/11/2016;0;0;24;25
Silene dioica;Britain;C;28/11/2016;0;0;24;25
Silene dioica;Britain;C;05/12/2016;0;0;24;25
Silene dioica;Britain;C;12/12/2016;0;0;24;25
Silene dioica;Britain;C;19/12/2016;0;0;24;25
Silene dioica;Britain;C;26/12/2016;0;0;24;25
Silene dioica;Britain;C;02/01/2017;0;0;24;25
Silene dioica;Britain;C;09/01/2017;0;0;24;25
Silene dioica;Britain;C;16/01/2017;0;0;24;25
Silene dioica;Britain;C;23/01/2017;1;0;24;25
Silene dioica;Britain;C;30/01/2017;1;0;24;25
Silene dioica;Britain;C;06/02/2017;0;0;24;25
Silene dioica;Britain;C;13/02/2017;0;0;24;25
Silene dioica;Britain;C;20/02/2017;1;0;24;25
Silene dioica;Britain;C;27/02/2017;1;0;24;25
Silene dioica;Britain;C;06/03/2017;2;0;24;25
Silene dioica;Britain;C;13/03/2017;1;0;24;25
Silene dioica;Britain;C;20/03/2017;0;0;24;25
Silene dioica;Britain;C;27/03/2017;0;0;24;25
Silene dioica;Britain;C;03/04/2017;0;0;24;25
Silene dioica;Britain;C;10/04/2017;0;0;24;25
Silene dioica;Britain;C;17/04/2017;0;0;24;25
Silene dioica;Britain;C;24/04/2017;0;0;24;25
Silene dioica;Britain;C;01/05/2017;0;0;24;25
Silene dioica;Britain;C;08/05/2017;0;0;24;25
Silene dioica;Britain;C;15/05/2017;0;0;24;25
Silene dioica;Britain;C;22/05/2017;0;0;24;25
Silene dioica;Britain;C;29/05/2017;0;0;24;25
Silene dioica;Britain;C;05/06/2017;0;0;24;25
Silene dioica;Britain;C;12/06/2017;0;0;24;25
Silene dioica;Britain;C;19/06/2017;0;0;24;25
Silene dioica;Britain;C;26/06/2017;0;0;24;25
Silene dioica;Britain;D;29/08/2016;0;0;23;25
Silene dioica;Britain;D;05/09/2016;3;0;23;25
Silene dioica;Britain;D;12/09/2016;14;0;23;25
Silene dioica;Britain;D;19/09/2016;2;10;23;25
Silene dioica;Britain;D;26/09/2016;0;1;23;25
Silene dioica;Britain;D;03/10/2016;0;1;23;25
Silene dioica;Britain;D;10/10/2016;0;0;23;25
Silene dioica;Britain;D;17/10/2016;0;0;23;25
Silene dioica;Britain;D;24/10/2016;0;0;23;25
Silene dioica;Britain;D;31/10/2016;0;0;23;25
Silene dioica;Britain;D;07/11/2016;0;0;23;25
Silene dioica;Britain;D;14/11/2016;0;0;23;25
Silene dioica;Britain;D;21/11/2016;0;0;23;25
Silene dioica;Britain;D;28/11/2016;0;0;23;25
Silene dioica;Britain;D;05/12/2016;0;0;23;25
Silene dioica;Britain;D;12/12/2016;0;0;23;25
Silene dioica;Britain;D;19/12/2016;0;0;23;25
Silene dioica;Britain;D;26/12/2016;0;0;23;25
Silene dioica;Britain;D;02/01/2017;0;0;23;25
Silene dioica;Britain;D;09/01/2017;0;0;23;25
Silene dioica;Britain;D;16/01/2017;0;0;23;25
Silene dioica;Britain;D;23/01/2017;0;0;23;25
Silene dioica;Britain;D;30/01/2017;0;0;23;25
Silene dioica;Britain;D;06/02/2017;0;0;23;25
Silene dioica;Britain;D;13/02/2017;0;0;23;25
Silene dioica;Britain;D;20/02/2017;0;0;23;25
Silene dioica;Britain;D;27/02/2017;1;0;23;25
Silene dioica;Britain;D;06/03/2017;1;0;23;25
Silene dioica;Britain;D;13/03/2017;0;0;23;25
Silene dioica;Britain;D;20/03/2017;0;0;23;25
Silene dioica;Britain;D;27/03/2017;0;0;23;25
Silene dioica;Britain;D;03/04/2017;0;0;23;25
Silene dioica;Britain;D;10/04/2017;0;0;23;25
Silene dioica;Britain;D;17/04/2017;0;0;23;25
Silene dioica;Britain;D;24/04/2017;0;0;23;25
Silene dioica;Britain;D;01/05/2017;0;0;23;25
Silene dioica;Britain;D;08/05/2017;0;0;23;25
Silene dioica;Britain;D;15/05/2017;0;0;23;25
Silene dioica;Britain;D;22/05/2017;0;0;23;25
Silene dioica;Britain;D;29/05/2017;0;0;23;25
Silene dioica;Britain;D;05/06/2017;0;0;23;25
Silene dioica;Britain;D;12/06/2017;0;0;23;25
Silene dioica;Britain;D;19/06/2017;0;0;23;25
Silene dioica;Britain;D;26/06/2017;0;0;23;25
Teucrium scorodonia;Britain;A;29/08/2016;0;0;22;25
Teucrium scorodonia;Britain;A;05/09/2016;0;0;22;25
Teucrium scorodonia;Britain;A;12/09/2016;1;0;22;25
Teucrium scorodonia;Britain;A;19/09/2016;3;1;22;25
Teucrium scorodonia;Britain;A;26/09/2016;0;2;22;25
Teucrium scorodonia;Britain;A;03/10/2016;1;1;22;25
Teucrium scorodonia;Britain;A;10/10/2016;0;1;22;25
Teucrium scorodonia;Britain;A;17/10/2016;1;0;22;25
Teucrium scorodonia;Britain;A;24/10/2016;0;1;22;25
Teucrium scorodonia;Britain;A;31/10/2016;0;0;22;25
Teucrium scorodonia;Britain;A;07/11/2016;0;0;22;25
Teucrium scorodonia;Britain;A;14/11/2016;0;0;22;25
Teucrium scorodonia;Britain;A;21/11/2016;0;0;22;25
Teucrium scorodonia;Britain;A;28/11/2016;1;0;22;25
Teucrium scorodonia;Britain;A;05/12/2016;3;0;22;25
Teucrium scorodonia;Britain;A;12/12/2016;1;1;22;25
Teucrium scorodonia;Britain;A;19/12/2016;4;2;22;25
Teucrium scorodonia;Britain;A;26/12/2016;0;0;22;25
Teucrium scorodonia;Britain;A;02/01/2017;1;0;22;25
Teucrium scorodonia;Britain;A;09/01/2017;1;1;22;25
Teucrium scorodonia;Britain;A;16/01/2017;0;1;22;25
Teucrium scorodonia;Britain;A;23/01/2017;0;0;22;25
Teucrium scorodonia;Britain;A;30/01/2017;1;0;22;25
Teucrium scorodonia;Britain;A;06/02/2017;1;1;22;25
Teucrium scorodonia;Britain;A;13/02/2017;0;0;22;25
Teucrium scorodonia;Britain;A;20/02/2017;1;0;22;25
Teucrium scorodonia;Britain;A;27/02/2017;0;1;22;25
Teucrium scorodonia;Britain;A;06/03/2017;1;2;22;25
Teucrium scorodonia;Britain;A;13/03/2017;0;1;22;25
Teucrium scorodonia;Britain;A;20/03/2017;0;0;22;25
Teucrium scorodonia;Britain;A;27/03/2017;0;1;22;25
Teucrium scorodonia;Britain;A;03/04/2017;0;0;22;25
Teucrium scorodonia;Britain;A;10/04/2017;0;0;22;25
Teucrium scorodonia;Britain;A;17/04/2017;0;0;22;25
Teucrium scorodonia;Britain;A;24/04/2017;0;0;22;25
Teucrium scorodonia;Britain;A;01/05/2017;0;0;22;25
Teucrium scorodonia;Britain;A;08/05/2017;1;0;22;25
Teucrium scorodonia;Britain;A;15/05/2017;0;0;22;25
Teucrium scorodonia;Britain;A;22/05/2017;0;0;22;25
Teucrium scorodonia;Britain;A;29/05/2017;0;0;22;25
Teucrium scorodonia;Britain;A;05/06/2017;0;0;22;25
Teucrium scorodonia;Britain;A;12/06/2017;0;0;22;25
Teucrium scorodonia;Britain;A;19/06/2017;0;0;22;25
Teucrium scorodonia;Britain;A;26/06/2017;0;0;22;25
Teucrium scorodonia;Britain;B;29/08/2016;0;0;22;25
Teucrium scorodonia;Britain;B;05/09/2016;0;0;22;25
Teucrium scorodonia;Britain;B;12/09/2016;1;0;22;25
Teucrium scorodonia;Britain;B;19/09/2016;6;1;22;25
Teucrium scorodonia;Britain;B;26/09/2016;2;5;22;25
Teucrium scorodonia;Britain;B;03/10/2016;2;1;22;25
Teucrium scorodonia;Britain;B;10/10/2016;1;2;22;25
Teucrium scorodonia;Britain;B;17/10/2016;0;1;22;25
Teucrium scorodonia;Britain;B;24/10/2016;0;0;22;25
Teucrium scorodonia;Britain;B;31/10/2016;0;0;22;25
Teucrium scorodonia;Britain;B;07/11/2016;1;0;22;25
Teucrium scorodonia;Britain;B;14/11/2016;0;0;22;25
Teucrium scorodonia;Britain;B;21/11/2016;0;1;22;25
Teucrium scorodonia;Britain;B;28/11/2016;1;0;22;25
Teucrium scorodonia;Britain;B;05/12/2016;1;0;22;25
Teucrium scorodonia;Britain;B;12/12/2016;0;0;22;25
Teucrium scorodonia;Britain;B;19/12/2016;2;1;22;25
Teucrium scorodonia;Britain;B;26/12/2016;1;0;22;25
Teucrium scorodonia;Britain;B;02/01/2017;1;1;22;25
Teucrium scorodonia;Britain;B;09/01/2017;1;1;22;25
Teucrium scorodonia;Britain;B;16/01/2017;0;0;22;25
Teucrium scorodonia;Britain;B;23/01/2017;0;0;22;25
Teucrium scorodonia;Britain;B;30/01/2017;0;0;22;25
Teucrium scorodonia;Britain;B;06/02/2017;0;0;22;25
Teucrium scorodonia;Britain;B;13/02/2017;0;0;22;25
Teucrium scorodonia;Britain;B;20/02/2017;0;1;22;25
Teucrium scorodonia;Britain;B;27/02/2017;1;0;22;25
Teucrium scorodonia;Britain;B;06/03/2017;1;0;22;25
Teucrium scorodonia;Britain;B;13/03/2017;0;0;22;25
Teucrium scorodonia;Britain;B;20/03/2017;0;0;22;25
Teucrium scorodonia;Britain;B;27/03/2017;0;0;22;25
Teucrium scorodonia;Britain;B;03/04/2017;0;0;22;25
