species;family;mountain;code;incubator;petridish;petricode;total;viable;date;germinated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sesleria caerula;Poaceae;Temperate alpine;310821-03;Snowbed;5;310821-03-S5;25;17;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;21/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;12/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;19/04/2022;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;26/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;27/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;03/05/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;10/05/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;17/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;24/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;28/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;5;240821-08-F5;24;12;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;21/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;12/04/2022;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;19/04/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;26/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;28/04/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;03/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;10/05/2022;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;17/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;24/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;28/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Fellfield;6;240821-08-F6;24;18;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;27/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;12/04/2022;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;19/04/2022;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;26/04/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;03/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;10/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;17/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;24/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;28/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;5;250821-13-F5;22;18;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;27/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;12/04/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;19/04/2022;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;26/04/2022;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;03/05/2022;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;10/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;17/05/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;24/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;29/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;28/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;250821-13;Fellfield;6;250821-13-F6;25;19;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;21/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;12/05/2022;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;19/05/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;26/05/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;02/06/2022;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solidago virgaurea;Compositae;Mediterranean alpine;240821-08;Snowbed;5;240821-08-S5;22;19;09/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
