species;accession;code;incubator;petridish;total;viable;date;germinated
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;06/07/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;13/07/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;20/07/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;27/07/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;02/08/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;08/08/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;16/08/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;22/08/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;29/08/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;07/09/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;13/09/2022;0
Cerastium sp;280721-02;280721-02;Snowbed;4;25;19;19/09/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;21/10/2021;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;10/11/2021;21
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;04/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;12/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;19/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;26/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;03/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;10/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;17/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;24/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;31/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;07/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;14/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;22/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;28/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;05/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;12/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;19/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;26/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;01/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;08/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;15/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;22/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;29/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;07/09/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;13/09/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;5;25;23;19/09/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;21/10/2021;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;10/11/2021;19
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;04/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;12/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;19/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;26/04/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;03/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;10/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;17/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;24/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;31/05/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;07/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;14/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;22/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;28/06/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;05/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;12/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;19/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;26/07/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;01/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;08/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;15/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;22/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;29/08/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;07/09/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;13/09/2022;0
Cerastium sp;280721-02;280721-02b;Fellfield;6;25;23;19/09/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;21/10/2021;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;10/11/2021;17
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;12/05/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;19/05/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;26/05/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;02/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;09/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;16/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;23/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;30/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;07/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;14/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;20/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;28/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;02/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;08/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;16/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;22/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;29/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;07/09/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;13/09/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;5;25;25;19/09/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;21/10/2021;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;10/11/2021;13
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;12/05/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;19/05/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;26/05/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;02/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;09/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;16/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;23/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;30/06/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;07/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;14/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;20/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;28/07/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;02/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;08/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;16/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;22/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;29/08/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;07/09/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;13/09/2022;0
Cerastium sp;280721-02;280721-02b;Snowbed;6;25;25;19/09/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;10/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;24/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;18/10/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;05/11/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;04/04/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;11/04/2022;2
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;18/04/2022;2
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;25/04/2022;1
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;02/05/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;09/05/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;16/05/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;23/05/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;30/05/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;06/06/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;13/06/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;21/06/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;27/06/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;04/07/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;11/07/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;18/07/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;25/07/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;01/08/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;08/08/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;15/08/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;22/08/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;29/08/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;06/09/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;13/09/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;1;25;6;19/09/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;10/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;24/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;18/10/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;05/11/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;04/04/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;11/04/2022;3
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;18/04/2022;1
Conopodium majus;240821-03;240821-03;Fellfield;2;25;6;25/04/2022;2
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;10/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;24/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;18/10/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;05/11/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;04/04/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;11/04/2022;10
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;18/04/2022;1
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;25/04/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;3;25;12;02/05/2022;1
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;10/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;24/09/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;18/10/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;05/11/2021;0
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;04/04/2022;0
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;11/04/2022;3
Conopodium majus;240821-03;240821-03;Fellfield;4;24;4;18/04/2022;1
Conopodium majus;240821-03;240821-03;Snowbed;1;25;10;10/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;1;25;10;24/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;1;25;10;18/10/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;1;25;10;05/11/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;1;25;10;10/05/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;1;25;10;11/05/2022;10
Conopodium majus;240821-03;240821-03;Snowbed;2;25;12;10/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;2;25;12;24/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;2;25;12;18/10/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;2;25;12;05/11/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;2;25;12;10/05/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;2;25;12;11/05/2022;12
Conopodium majus;240821-03;240821-03;Snowbed;3;25;16;10/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;3;25;16;24/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;3;25;16;18/10/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;3;25;16;05/11/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;3;25;16;10/05/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;3;25;16;11/05/2022;16
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;10/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;24/09/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;18/10/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;05/11/2021;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;10/05/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;11/05/2022;14
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;18/05/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;25/05/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;01/06/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;08/06/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;15/06/2022;0
Conopodium majus;240821-03;240821-03;Snowbed;4;25;15;23/06/2022;1
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;25/10/2021;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;10/11/2021;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;04/04/2022;1
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;12/04/2022;12
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;19/04/2022;5
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;26/04/2022;1
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;03/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;10/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;17/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;24/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;31/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;07/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;14/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;22/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;28/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;05/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;12/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;19/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;26/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;01/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;08/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;15/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;22/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;29/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;07/09/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;13/09/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;5;25;20;19/09/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;25/10/2021;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;10/11/2021;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;04/04/2022;13
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;12/04/2022;6
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;19/04/2022;1
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;26/04/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;03/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;10/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;17/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;24/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;31/05/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;07/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;14/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;22/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;28/06/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;05/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;12/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;19/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;26/07/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;01/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;08/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;15/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;22/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;29/08/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;07/09/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;13/09/2022;0
Conopodium majus;240821-03;240821-03b;Fellfield;6;25;22;19/09/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;5;25;22;25/10/2021;0
Conopodium majus;240821-03;240821-03b;Snowbed;5;25;22;10/11/2021;0
Conopodium majus;240821-03;240821-03b;Snowbed;5;25;22;12/05/2022;22
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;25/10/2021;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;10/11/2021;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;12/05/2022;23
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;19/05/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;26/05/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;02/06/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;09/06/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;16/06/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;23/06/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;30/06/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;07/07/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;14/07/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;20/07/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;28/07/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;02/08/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;08/08/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;16/08/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;22/08/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;29/08/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;07/09/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;13/09/2022;0
Conopodium majus;240821-03;240821-03b;Snowbed;6;25;24;19/09/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;1;25;12;17/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;1;25;12;29/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;1;25;12;19/10/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;1;25;12;08/11/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;1;25;12;04/04/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;1;25;12;11/04/2022;12
Conopodium majus;250821-04;250821-04;Fellfield;2;25;12;17/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;2;25;12;29/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;2;25;12;19/10/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;2;25;12;08/11/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;2;25;12;04/04/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;2;25;12;11/04/2022;12
Conopodium majus;250821-04;250821-04;Fellfield;3;25;15;17/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;3;25;15;29/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;3;25;15;19/10/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;3;25;15;08/11/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;3;25;15;04/04/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;3;25;15;11/04/2022;15
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;17/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;29/09/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;19/10/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;08/11/2021;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;04/04/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;11/04/2022;15
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;18/04/2022;1
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;25/04/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;02/05/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;09/05/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;16/05/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;23/05/2022;0
Conopodium majus;250821-04;250821-04;Fellfield;4;25;17;30/05/2022;1
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;17/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;29/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;19/10/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;08/11/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;10/05/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;11/05/2022;15
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;18/05/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;25/05/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;01/06/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;08/06/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;15/06/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;23/06/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;29/06/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;06/07/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;13/07/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;20/07/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;27/07/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;02/08/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;08/08/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;16/08/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;22/08/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;29/08/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;07/09/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;13/09/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;1;25;16;19/09/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;2;25;18;17/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;2;25;18;29/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;2;25;18;19/10/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;2;25;18;08/11/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;2;25;18;10/05/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;2;25;18;11/05/2022;18
Conopodium majus;250821-04;250821-04;Snowbed;3;25;16;17/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;3;25;16;29/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;3;25;16;19/10/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;3;25;16;08/11/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;3;25;16;10/05/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;3;25;16;11/05/2022;16
Conopodium majus;250821-04;250821-04;Snowbed;4;25;14;17/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;4;25;14;29/09/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;4;25;14;19/10/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;4;25;14;08/11/2021;0
Conopodium majus;250821-04;250821-04;Snowbed;4;25;14;10/05/2022;0
Conopodium majus;250821-04;250821-04;Snowbed;4;25;14;11/05/2022;14
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;04/04/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;11/04/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;18/04/2022;0
