species;code;condition;petridish;petricode;total;viable;date;germinated
Sedum brevifolium;240821-11;Snowbed;1;240821-11-S1;23;23;20/07/2022;0
Sedum brevifolium;240821-11;Snowbed;1;240821-11-S1;23;23;27/07/2022;0
Sedum brevifolium;240821-11;Snowbed;1;240821-11-S1;23;23;02/08/2022;0
Sedum brevifolium;240821-11;Snowbed;1;240821-11-S1;23;23;08/08/2022;0
Sedum brevifolium;240821-11;Snowbed;1;240821-11-S1;23;23;16/08/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;16/09/2021;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;29/09/2021;10
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;19/10/2021;4
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;08/11/2021;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;25/04/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;11/05/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;18/05/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;01/06/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;08/06/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;15/06/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;23/06/2022;1
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;29/06/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;06/07/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;13/07/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;20/07/2022;2
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;27/07/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;02/08/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;08/08/2022;0
Sedum brevifolium;240821-11;Snowbed;2;240821-11-S2;23;23;16/08/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;16/09/2021;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;29/09/2021;8
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;19/10/2021;7
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;08/11/2021;2
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;25/04/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;11/05/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;18/05/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;01/06/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;08/06/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;15/06/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;23/06/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;29/06/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;06/07/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;13/07/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;20/07/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;27/07/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;02/08/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;08/08/2022;0
Sedum brevifolium;240821-11;Snowbed;3;240821-11-S3;24;24;16/08/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;16/09/2021;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;29/09/2021;6
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;19/10/2021;10
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;08/11/2021;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;25/04/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;11/05/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;18/05/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;01/06/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;08/06/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;15/06/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;23/06/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;29/06/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;06/07/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;13/07/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;20/07/2022;2
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;27/07/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;02/08/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;08/08/2022;0
Sedum brevifolium;240821-11;Snowbed;4;240821-11-S4;25;24;16/08/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;28/09/2021;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;14/10/2021;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;28/10/2021;1
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;09/11/2021;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;25/04/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;11/05/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;18/05/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;01/06/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;08/06/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;15/06/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;23/06/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;29/06/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;06/07/2022;1
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;13/07/2022;1
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;20/07/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;27/07/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;02/08/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;08/08/2022;0
Sedum brevifolium;250821-08;Snowbed;1;250821-08-S1;25;24;16/08/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;28/09/2021;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;14/10/2021;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;28/10/2021;1
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;09/11/2021;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;25/04/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;11/05/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;18/05/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;01/06/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;08/06/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;15/06/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;23/06/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;29/06/2022;2
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;06/07/2022;2
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;13/07/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;20/07/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;27/07/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;02/08/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;08/08/2022;0
Sedum brevifolium;250821-08;Snowbed;2;250821-08-S2;25;25;16/08/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;28/09/2021;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;14/10/2021;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;28/10/2021;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;09/11/2021;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;25/04/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;11/05/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;18/05/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;01/06/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;08/06/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;15/06/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;23/06/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;29/06/2022;3
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;06/07/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;13/07/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;20/07/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;27/07/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;02/08/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;08/08/2022;0
Sedum brevifolium;250821-08;Snowbed;3;250821-08-S3;25;25;16/08/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;28/09/2021;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;14/10/2021;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;28/10/2021;2
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;09/11/2021;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;25/04/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;11/05/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;18/05/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;01/06/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;08/06/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;15/06/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;23/06/2022;1
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;29/06/2022;2
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;06/07/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;13/07/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;20/07/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;27/07/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;02/08/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;08/08/2022;0
Sedum brevifolium;250821-08;Snowbed;4;250821-08-S4;25;25;16/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;22/09/2021;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;07/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;26/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;08/11/2021;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;04/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;11/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;18/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;25/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;02/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;09/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;16/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;23/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;30/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;06/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;13/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;21/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;27/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;04/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;11/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;18/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;25/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;01/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;08/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;1;300821-14-F1;25;25;15/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;22/09/2021;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;07/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;26/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;08/11/2021;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;04/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;11/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;18/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;25/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;02/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;09/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;16/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;23/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;30/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;06/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;13/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;21/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;27/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;04/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;11/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;18/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;25/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;01/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;08/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;2;300821-14-F2;25;25;15/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;22/09/2021;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;07/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;26/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;08/11/2021;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;04/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;11/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;18/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;25/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;02/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;09/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;16/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;23/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;30/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;06/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;13/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;21/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;27/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;04/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;11/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;18/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;25/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;01/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;08/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;3;300821-14-F3;25;25;15/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;22/09/2021;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;07/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;26/10/2021;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;08/11/2021;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;04/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;11/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;18/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;25/04/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;02/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;09/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;16/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;23/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;30/05/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;06/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;13/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;21/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;27/06/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;04/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;11/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;18/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;25/07/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;01/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;08/08/2022;0
Sedum sp (album cf);300821-14;Fellfield;4;300821-14-F4;25;24;15/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;22/09/2021;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;07/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;26/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;08/11/2021;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;25/04/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;11/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;18/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;01/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;08/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;15/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;23/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;29/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;06/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;13/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;20/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;27/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;02/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;08/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;1;300821-14-S1;25;25;16/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;22/09/2021;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;07/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;26/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;08/11/2021;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;25/04/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;11/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;18/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;01/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;08/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;15/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;23/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;29/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;06/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;13/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;20/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;27/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;02/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;08/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;2;300821-14-S2;25;24;16/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;22/09/2021;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;07/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;26/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;08/11/2021;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;25/04/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;11/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;18/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;01/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;08/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;15/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;23/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;29/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;06/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;13/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;20/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;27/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;02/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;08/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;3;300821-14-S3;25;25;16/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;22/09/2021;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;07/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;26/10/2021;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;08/11/2021;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;25/04/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;11/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;18/05/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;01/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;08/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;15/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;23/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;29/06/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;06/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;13/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;20/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;27/07/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;02/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;08/08/2022;0
Sedum sp (album cf);300821-14;Snowbed;4;300821-14-S4;25;25;16/08/2022;0
Sempervivum arachnoideo;230921-02;Fellfield;1;230921-02-F1;25;21;13/10/2021;0
Sempervivum arachnoideo;230921-02;Fellfield;1;230921-02-F1;25;21;25/10/2021;0
Sempervivum arachnoideo;230921-02;Fellfield;1;230921-02-F1;25;21;10/11/2021;0
